"FL_DATE","ORIGIN","DEST","meanDelay"
"56842","1990-01-19","RNO","MSP",0
"56843","1990-01-19","RNO","ORD",4
"56844","1990-01-19","RNO","PDX",9
"56845","1990-01-19","RNO","PHX",20.3333333333333
"56846","1990-01-19","RNO","SEA",0
"56847","1990-01-19","RNO","SFO",6.71428571428571
"56848","1990-01-19","RNO","SJC",0.5
"56849","1990-01-19","RNO","SLC",20.75
"56850","1990-01-19","ROA","BWI",0.333333333333333
"56851","1990-01-19","ROA","CLT",1.28571428571429
"56852","1990-01-19","ROA","LGA",2
"56853","1990-01-19","ROC","ALB",0
"56854","1990-01-19","ROC","ATL",19.5
"56855","1990-01-19","ROC","BOS",1
"56856","1990-01-19","ROC","BWI",0.5
"56857","1990-01-19","ROC","CLE",0
"56858","1990-01-19","ROC","DCA",0
"56859","1990-01-19","ROC","DTW",0
"56860","1990-01-19","ROC","EWR",0.666666666666667
"56861","1990-01-19","ROC","IAD",0
"56862","1990-01-19","ROC","JFK",3
"56863","1990-01-19","ROC","LGA",1.5
"56864","1990-01-19","ROC","ORD",1.11111111111111
"56865","1990-01-19","ROC","PHL",3.25
"56866","1990-01-19","ROC","PIT",1
"56867","1990-01-19","ROC","RDU",0
"56868","1990-01-19","ROC","SYR",26.4
"56869","1990-01-19","ROR","YAP",0
"56870","1990-01-19","RST","LSE",0
"56871","1990-01-19","RST","MSP",0.5
"56872","1990-01-19","RST","ORD",0.25
"56873","1990-01-19","RSW","BOS",0
"56874","1990-01-19","RSW","BWI",0
"56875","1990-01-19","RSW","CLE",0
"56876","1990-01-19","RSW","CLT",0
"56877","1990-01-19","RSW","CVG",0
"56878","1990-01-19","RSW","DCA",0
"56879","1990-01-19","RSW","DFW",11
"56880","1990-01-19","RSW","DTW",0
"56881","1990-01-19","RSW","EWR",0
"56882","1990-01-19","RSW","IAD",0
"56883","1990-01-19","RSW","JFK",2
"56884","1990-01-19","RSW","LGA",55
"56885","1990-01-19","RSW","MCO",1.25
"56886","1990-01-19","RSW","MEM",0
"56887","1990-01-19","RSW","MSP",1
"56888","1990-01-19","RSW","ORD",0
"56889","1990-01-19","RSW","PHL",5.5
"56890","1990-01-19","RSW","PIT",0
"56891","1990-01-19","RSW","RDU",0
"56892","1990-01-19","RSW","SRQ",25.3333333333333
"56893","1990-01-19","RSW","STL",0
"56894","1990-01-19","RSW","TPA",0
"56895","1990-01-19","SAN","ABQ",0
"56896","1990-01-19","SAN","ATL",5
"56897","1990-01-19","SAN","CVG",3
"56898","1990-01-19","SAN","DFW",19
"56899","1990-01-19","SAN","DTW",0
"56900","1990-01-19","SAN","ELP",30
"56901","1990-01-19","SAN","HNL",10
"56902","1990-01-19","SAN","IAD",22
"56903","1990-01-19","SAN","IAH",1.66666666666667
"56904","1990-01-19","SAN","JFK",0
"56905","1990-01-19","SAN","LAS",6.53846153846154
"56906","1990-01-19","SAN","LAX",4.31818181818182
"56907","1990-01-19","SAN","MSP",5
"56908","1990-01-19","SAN","OAK",12.3333333333333
"56909","1990-01-19","SAN","ONT",1
"56910","1990-01-19","SAN","ORD",2.25
"56911","1990-01-19","SAN","PHX",15.25
"56912","1990-01-19","SAN","PIT",4.66666666666667
"56913","1990-01-19","SAN","PSP",0
"56914","1990-01-19","SAN","SEA",1.66666666666667
"56915","1990-01-19","SAN","SFO",17.5
"56916","1990-01-19","SAN","SJC",0.666666666666667
"56917","1990-01-19","SAN","SLC",13.25
"56918","1990-01-19","SAN","SMF",4.83333333333333
"56919","1990-01-19","SAN","SNA",0
"56920","1990-01-19","SAN","STL",18
"56921","1990-01-19","SAT","ATL",56.6666666666667
"56922","1990-01-19","SAT","AUS",2
"56923","1990-01-19","SAT","DAL",37.1
"56924","1990-01-19","SAT","DEN",25
"56925","1990-01-19","SAT","ELP",41
"56926","1990-01-19","SAT","HOU",17
"56927","1990-01-19","SAT","HRL",5
"56928","1990-01-19","SAT","IAH",4.9
"56929","1990-01-19","SAT","LAS",55.6666666666667
"56930","1990-01-19","SAT","LAX",0
"56931","1990-01-19","SAT","MEM",3
"56932","1990-01-19","SAT","MSY",0
"56933","1990-01-19","SAT","ORD",2.33333333333333
"56934","1990-01-19","SAT","PHX",6.75
"56935","1990-01-19","SAT","PIT",0
"56936","1990-01-19","SAT","SLC",2.5
"56937","1990-01-19","SAT","STL",17.75
"56938","1990-01-19","SAV","CHS",0
"56939","1990-01-19","SAV","CLT",2
"56940","1990-01-19","SAV","DFW",34
"56941","1990-01-19","SAV","IAD",0
"56942","1990-01-19","SAV","JAX",83
"56943","1990-01-19","SAV","RDU",0
"56944","1990-01-19","SBA","DFW",0
"56945","1990-01-19","SBA","LAS",0
"56946","1990-01-19","SBA","ONT",57
"56947","1990-01-19","SBN","DAY",0
"56948","1990-01-19","SBN","DTW",0
"56949","1990-01-19","SCC","ANC",0
"56950","1990-01-19","SCK","LAX",0
"56951","1990-01-19","SDF","ATL",61
"56952","1990-01-19","SDF","BHM",0
"56953","1990-01-19","SDF","CLT",6
"56954","1990-01-19","SDF","DAY",10.25
"56955","1990-01-19","SDF","DCA",0
"56956","1990-01-19","SDF","DFW",18.6666666666667
"56957","1990-01-19","SDF","DTW",0
"56958","1990-01-19","SDF","IND",1
"56959","1990-01-19","SDF","LEX",106
"56960","1990-01-19","SDF","LGA",0
"56961","1990-01-19","SDF","MEM",4
"56962","1990-01-19","SDF","ORD",8.25
"56963","1990-01-19","SDF","PIT",5.75
"56964","1990-01-19","SDF","RIC",1
"56965","1990-01-19","SDF","TYS",0
"56966","1990-01-19","SEA","ANC",3.46666666666667
"56967","1990-01-19","SEA","ATL",33.2
"56968","1990-01-19","SEA","BLI",0
"56969","1990-01-19","SEA","BOI",0
"56970","1990-01-19","SEA","BUR",2.5
"56971","1990-01-19","SEA","CLT",0
"56972","1990-01-19","SEA","CVG",0
"56973","1990-01-19","SEA","DFW",12.2857142857143
"56974","1990-01-19","SEA","DTW",0
"56975","1990-01-19","SEA","EWR",14
"56976","1990-01-19","SEA","GEG",0.666666666666667
"56977","1990-01-19","SEA","HNL",0
"56978","1990-01-19","SEA","IAD",3
"56979","1990-01-19","SEA","IAH",3
"56980","1990-01-19","SEA","JFK",5.66666666666667
"56981","1990-01-19","SEA","JNU",0
"56982","1990-01-19","SEA","KTN",0
"56983","1990-01-19","SEA","LAS",1.66666666666667
"56984","1990-01-19","SEA","LAX",3.56521739130435
"56985","1990-01-19","SEA","MEM",1
"56986","1990-01-19","SEA","MSP",1
"56987","1990-01-19","SEA","OAK",0
"56988","1990-01-19","SEA","ONT",0
"56989","1990-01-19","SEA","ORD",6.11111111111111
"56990","1990-01-19","SEA","PHX",4.16666666666667
"56991","1990-01-19","SEA","PIT",1
"56992","1990-01-19","SEA","RDM",0
"56993","1990-01-19","SEA","RNO",1
"56994","1990-01-19","SEA","SAN",3.33333333333333
"56995","1990-01-19","SEA","SFO",0.888888888888889
"56996","1990-01-19","SEA","SJC",2.11111111111111
"56997","1990-01-19","SEA","SLC",3.4
"56998","1990-01-19","SEA","SMF",0
"56999","1990-01-19","SEA","SNA",0.333333333333333
"57000","1990-01-19","SEA","STL",15
"57001","1990-01-19","SFO","ABQ",12
"57002","1990-01-19","SFO","ATL",39.2857142857143
"57003","1990-01-19","SFO","BOI",6
"57004","1990-01-19","SFO","BOS",0
"57005","1990-01-19","SFO","CLE",25.6666666666667
"57006","1990-01-19","SFO","CLT",0
"57007","1990-01-19","SFO","CVG",0
"57008","1990-01-19","SFO","DAY",0
"57009","1990-01-19","SFO","DEN",58.3333333333333
"57010","1990-01-19","SFO","DFW",6.91666666666667
"57011","1990-01-19","SFO","DTW",2.2
"57012","1990-01-19","SFO","ELP",5
"57013","1990-01-19","SFO","EWR",7.25
"57014","1990-01-19","SFO","GEG",8.33333333333333
"57015","1990-01-19","SFO","HNL",4.4
"57016","1990-01-19","SFO","IAD",0
"57017","1990-01-19","SFO","IAH",14.25
"57018","1990-01-19","SFO","IND",100
"57019","1990-01-19","SFO","JFK",1.1
"57020","1990-01-19","SFO","KOA",2
"57021","1990-01-19","SFO","LAS",13.5714285714286
"57022","1990-01-19","SFO","LGB",9.71428571428571
"57023","1990-01-19","SFO","MCI",4.33333333333333
"57024","1990-01-19","SFO","MEM",1
"57025","1990-01-19","SFO","MFR",10.3333333333333
"57026","1990-01-19","SFO","MIA",1.5
"57027","1990-01-19","SFO","MKE",0
"57028","1990-01-19","SFO","MSP",1.85714285714286
"57029","1990-01-19","SFO","MSY",3
"57030","1990-01-19","SFO","OGG",0
"57031","1990-01-19","SFO","ORD",4
"57032","1990-01-19","SFO","PHL",5
"57033","1990-01-19","SFO","PHX",8.75
"57034","1990-01-19","SFO","PIT",0.75
"57035","1990-01-19","SFO","PSP",10.3333333333333
"57036","1990-01-19","SFO","RNO",3.14285714285714
"57037","1990-01-19","SFO","SAN",13.7058823529412
"57038","1990-01-19","SFO","SBA",0
"57039","1990-01-19","SFO","SEA",0.764705882352941
"57040","1990-01-19","SFO","SJC",17
"57041","1990-01-19","SFO","SLC",2.5
"57042","1990-01-19","SFO","SMF",0
"57043","1990-01-19","SFO","SNA",9.5
"57044","1990-01-19","SGF","STL",0
"57045","1990-01-19","SHV","ATL",140
"57046","1990-01-19","SHV","JAN",0
"57047","1990-01-19","SHV","MEM",0
"57048","1990-01-19","SHV","MLU",156
"57049","1990-01-19","SHV","MOB",42
"57050","1990-01-19","SIT","JNU",35
"57051","1990-01-19","SIT","KTN",0
"57052","1990-01-19","SIT","SEA",0
"57053","1990-01-19","SJC","BUR",0
"57054","1990-01-19","SJC","LAS",0.2
"57055","1990-01-19","SJC","LAX",1.70588235294118
"57056","1990-01-19","SJC","LGB",0
"57057","1990-01-19","SJC","ONT",7.11111111111111
"57058","1990-01-19","SJC","ORD",3.33333333333333
"57059","1990-01-19","SJC","PDX",2
"57060","1990-01-19","SJC","PHX",2.33333333333333
"57061","1990-01-19","SJC","PSP",0
"57062","1990-01-19","SJC","RNO",0
"57063","1990-01-19","SJC","SAN",0.222222222222222
"57064","1990-01-19","SJC","SFO",0
"57065","1990-01-19","SJC","SLC",3.25
"57066","1990-01-19","SJC","STL",46
"57067","1990-01-19","SJC","TVL",23.3333333333333
"57068","1990-01-19","SJU","ATL",38.25
"57069","1990-01-19","SJU","BDL",0
"57070","1990-01-19","SJU","BNA",0
"57071","1990-01-19","SJU","BOS",0
"57072","1990-01-19","SJU","BWI",0
"57073","1990-01-19","SJU","CLT",0
"57074","1990-01-19","SJU","DFW",0.5
"57075","1990-01-19","SJU","EWR",1
"57076","1990-01-19","SJU","IAD",0
"57077","1990-01-19","SJU","JFK",0.0833333333333333
"57078","1990-01-19","SJU","MCO",1.66666666666667
"57079","1990-01-19","SJU","MIA",8.25
"57080","1990-01-19","SJU","ORD",0
"57081","1990-01-19","SJU","PHL",0.25
"57082","1990-01-19","SJU","RDU",0
"57083","1990-01-19","SJU","STT",0
"57084","1990-01-19","SLC","ABQ",0.666666666666667
"57085","1990-01-19","SLC","ANC",14.5
"57086","1990-01-19","SLC","ATL",30
"57087","1990-01-19","SLC","BIL",0
"57088","1990-01-19","SLC","BIS",9
"57089","1990-01-19","SLC","BOI",19.5
"57090","1990-01-19","SLC","BOS",1
"57091","1990-01-19","SLC","BUR",0
"57092","1990-01-19","SLC","BZN",7.66666666666667
"57093","1990-01-19","SLC","COS",4.66666666666667
"57094","1990-01-19","SLC","CPR",1
"57095","1990-01-19","SLC","CVG",2
"57096","1990-01-19","SLC","DFW",9
"57097","1990-01-19","SLC","FAT",24
"57098","1990-01-19","SLC","FCA",3
"57099","1990-01-19","SLC","FSD",0
"57100","1990-01-19","SLC","GEG",29.5
"57101","1990-01-19","SLC","GTF",5.5
"57102","1990-01-19","SLC","HLN",48
"57103","1990-01-19","SLC","IAD",0.5
"57104","1990-01-19","SLC","IAH",12.5
"57105","1990-01-19","SLC","IDA",14
"57106","1990-01-19","SLC","JAC",7.5
"57107","1990-01-19","SLC","JFK",1
"57108","1990-01-19","SLC","LAS",5.75
"57109","1990-01-19","SLC","LAX",32.125
"57110","1990-01-19","SLC","LGB",1
"57111","1990-01-19","SLC","MCI",7
"57112","1990-01-19","SLC","MCO",0
"57113","1990-01-19","SLC","MSO",57
"57114","1990-01-19","SLC","MSP",1.14285714285714
"57115","1990-01-19","SLC","MSY",4
"57116","1990-01-19","SLC","OAK",10.6666666666667
"57117","1990-01-19","SLC","OKC",6
"57118","1990-01-19","SLC","OMA",4
"57119","1990-01-19","SLC","ONT",69.3333333333333
"57120","1990-01-19","SLC","ORD",9.1
"57121","1990-01-19","SLC","PDX",15.25
"57122","1990-01-19","SLC","PHX",6.28571428571429
"57123","1990-01-19","SLC","PSC",19.5
"57124","1990-01-19","SLC","PSP",0
"57125","1990-01-19","SLC","RAP",1
"57126","1990-01-19","SLC","RNO",15.75
"57127","1990-01-19","SLC","SAN",21
"57128","1990-01-19","SLC","SAT",2
"57129","1990-01-19","SLC","SEA",19.1666666666667
"57130","1990-01-19","SLC","SFO",18
"57131","1990-01-19","SLC","SJC",2.5
"57132","1990-01-19","SLC","SMF",16.75
"57133","1990-01-19","SLC","SNA",3
"57134","1990-01-19","SLC","STL",21.2
"57135","1990-01-19","SLC","TUL",13
"57136","1990-01-19","SLC","TUS",0
"57137","1990-01-19","SMF","DFW",50.5714285714286
"57138","1990-01-19","SMF","LAS",20.6666666666667
"57139","1990-01-19","SMF","MSP",3
"57140","1990-01-19","SMF","OAK",0
"57141","1990-01-19","SMF","ORD",1
"57142","1990-01-19","SMF","PDX",0
"57143","1990-01-19","SMF","PHX",4.33333333333333
"57144","1990-01-19","SMF","SEA",0
"57145","1990-01-19","SMF","SFO",23
"57146","1990-01-19","SMF","SLC",2.5
"57147","1990-01-19","SMF","SNA",8.25
"57148","1990-01-19","SNA","DFW",50.8571428571429
"57149","1990-01-19","SNA","IAH",0.5
"57150","1990-01-19","SNA","LAS",5.125
"57151","1990-01-19","SNA","MSP",1
"57152","1990-01-19","SNA","OAK",0.25
"57153","1990-01-19","SNA","ORD",0.666666666666667
"57154","1990-01-19","SNA","PDX",0
"57155","1990-01-19","SNA","PHX",6.375
"57156","1990-01-19","SNA","SAN",0
"57157","1990-01-19","SNA","SEA",0
"57158","1990-01-19","SNA","SFO",12.0588235294118
"57159","1990-01-19","SNA","SJC",8.07692307692308
"57160","1990-01-19","SNA","SLC",4
"57161","1990-01-19","SNA","SMF",10.5
"57162","1990-01-19","SNA","STL",73
"57163","1990-01-19","SPN","GUM",4.14285714285714
"57164","1990-01-19","SRQ","ATL",40
"57165","1990-01-19","SRQ","CLE",0
"57166","1990-01-19","SRQ","CLT",5
"57167","1990-01-19","SRQ","CVG",0
"57168","1990-01-19","SRQ","DCA",0
"57169","1990-01-19","SRQ","DFW",7
"57170","1990-01-19","SRQ","DTW",1
"57171","1990-01-19","SRQ","EWR",5
"57172","1990-01-19","SRQ","IAH",40
"57173","1990-01-19","SRQ","LGA",57
"57174","1990-01-19","SRQ","MCO",1.33333333333333
"57175","1990-01-19","SRQ","ORD",1
"57176","1990-01-19","SRQ","PBI",0
"57177","1990-01-19","SRQ","PHL",0
"57178","1990-01-19","SRQ","PIT",0
"57179","1990-01-19","SRQ","RSW",11
"57180","1990-01-19","SRQ","STL",0
"57181","1990-01-19","SRQ","TPA",0
"57182","1990-01-19","STL","ABQ",20
"57183","1990-01-19","STL","ATL",58.2
"57184","1990-01-19","STL","AUS",5
"57185","1990-01-19","STL","BNA",15.75
"57186","1990-01-19","STL","BOS",12.25
"57187","1990-01-19","STL","BUR",15.5
"57188","1990-01-19","STL","BWI",27.25
"57189","1990-01-19","STL","CID",31.75
"57190","1990-01-19","STL","CLE",32.4
"57191","1990-01-19","STL","CLT",15.6666666666667
"57192","1990-01-19","STL","CMH",37.2
"57193","1990-01-19","STL","COS",0
"57194","1990-01-19","STL","CVG",6.5
"57195","1990-01-19","STL","DAY",37.6
"57196","1990-01-19","STL","DET",6.5
"57197","1990-01-19","STL","DSM",16.4
"57198","1990-01-19","STL","DTW",9.7
"57199","1990-01-19","STL","EWR",9.8
"57200","1990-01-19","STL","FLL",11.3333333333333
"57201","1990-01-19","STL","FSD",19.5
"57202","1990-01-19","STL","HNL",7
"57203","1990-01-19","STL","HOU",36.6363636363636
"57204","1990-01-19","STL","IAD",37
"57205","1990-01-19","STL","IAH",3
"57206","1990-01-19","STL","ICT",18.8
"57207","1990-01-19","STL","IND",48.5
"57208","1990-01-19","STL","JAX",4.5
"57209","1990-01-19","STL","JFK",36.5
"57210","1990-01-19","STL","LAS",22.25
"57211","1990-01-19","STL","LAX",22
"57212","1990-01-19","STL","LGA",13.5
"57213","1990-01-19","STL","LNK",17.3333333333333
"57214","1990-01-19","STL","MCI",24.9
"57215","1990-01-19","STL","MCO",47.25
"57216","1990-01-19","STL","MDT",13
"57217","1990-01-19","STL","MDW",35.625
"57218","1990-01-19","STL","MEM",13.1428571428571
"57219","1990-01-19","STL","MIA",10.25
"57220","1990-01-19","STL","MKE",15.6666666666667
"57221","1990-01-19","STL","MSN",17.3333333333333
"57222","1990-01-19","STL","MSP",20.7272727272727
"57223","1990-01-19","STL","MSY",21.25
"57224","1990-01-19","STL","OKC",18.6
"57225","1990-01-19","STL","OMA",25
"57226","1990-01-19","STL","ORF",58.5
"57227","1990-01-19","STL","PBI",24.5
"57228","1990-01-19","STL","PDX",43
"57229","1990-01-19","STL","PHL",23.6
"57230","1990-01-19","STL","PHX",15.5
"57231","1990-01-19","STL","PIA",23.75
"57232","1990-01-19","STL","PIT",11.8571428571429
"57233","1990-01-19","STL","RDU",4.33333333333333
"57234","1990-01-19","STL","RSW",27
"57235","1990-01-19","STL","SAN",18.3333333333333
"57236","1990-01-19","STL","SAT",21.25
"57237","1990-01-19","STL","SEA",26.6666666666667
"57238","1990-01-19","STL","SFO",8.33333333333333
"57239","1990-01-19","STL","SGF",29.3333333333333
"57240","1990-01-19","STL","SJC",34.5
"57241","1990-01-19","STL","SLC",41.4
"57242","1990-01-19","STL","SNA",35
"57243","1990-01-19","STL","SRQ",7.5
"57244","1990-01-19","STL","SUX",30
"57245","1990-01-19","STL","SYR",59.3333333333333
"57246","1990-01-19","STL","TPA",23.6666666666667
"57247","1990-01-19","STL","TUL",32
"57248","1990-01-19","STL","TUS",1.5
"57249","1990-01-19","STT","SJU",0
"57250","1990-01-19","STT","STX",1.4
"57251","1990-01-19","STX","JFK",0
"57252","1990-01-19","STX","MIA",0
"57253","1990-01-19","STX","RDU",0
"57254","1990-01-19","STX","STT",0
"57255","1990-01-19","SUN","BOI",0
"57256","1990-01-19","SUX","CID",0
"57257","1990-01-19","SUX","FSD",28
"57258","1990-01-19","SUX","LNK",5.5
"57259","1990-01-19","SUX","ORD",0
"57260","1990-01-19","SUX","PHX",0
"57261","1990-01-19","SYR","ATL",38
"57262","1990-01-19","SYR","BDL",1.5
"57263","1990-01-19","SYR","BOS",4.2
"57264","1990-01-19","SYR","BUF",1.5
"57265","1990-01-19","SYR","BWI",2.33333333333333
"57266","1990-01-19","SYR","CLE",0
"57267","1990-01-19","SYR","DCA",2.6
"57268","1990-01-19","SYR","DTW",0
"57269","1990-01-19","SYR","EWR",0.833333333333333
"57270","1990-01-19","SYR","ISP",1
"57271","1990-01-19","SYR","JFK",0.5
"57272","1990-01-19","SYR","LGA",0.285714285714286
"57273","1990-01-19","SYR","MCO",1
"57274","1990-01-19","SYR","ORD",0.285714285714286
"57275","1990-01-19","SYR","PHL",6
"57276","1990-01-19","SYR","PIT",4.25
"57277","1990-01-19","SYR","ROC",2.8
"57278","1990-01-19","SYR","STL",24.6666666666667
"57279","1990-01-19","SYR","TPA",1
"57280","1990-01-19","TLH","ATL",58.375
"57281","1990-01-19","TLH","CLT",1.66666666666667
"57282","1990-01-19","TLH","MCO",1.2
"57283","1990-01-19","TLH","MIA",0
"57284","1990-01-19","TLH","TPA",9.42857142857143
"57285","1990-01-19","TOL","ATL",17.5
"57286","1990-01-19","TOL","DAY",0
"57287","1990-01-19","TOL","FWA",68
"57288","1990-01-19","TOL","PIT",0
"57289","1990-01-19","TPA","ATL",42.2222222222222
"57290","1990-01-19","TPA","BDL",0
"57291","1990-01-19","TPA","BNA",16.3333333333333
"57292","1990-01-19","TPA","BOS",28
"57293","1990-01-19","TPA","BWI",2.25
"57294","1990-01-19","TPA","CLE",0.333333333333333
"57295","1990-01-19","TPA","CLT",3.16666666666667
"57296","1990-01-19","TPA","CVG",6.66666666666667
"57297","1990-01-19","TPA","DAY",0.666666666666667
"57298","1990-01-19","TPA","DCA",22.2
"57299","1990-01-19","TPA","DEN",5.5
"57300","1990-01-19","TPA","DFW",10.125
"57301","1990-01-19","TPA","DTW",20
"57302","1990-01-19","TPA","EWR",0.142857142857143
"57303","1990-01-19","TPA","FLL",0.333333333333333
"57304","1990-01-19","TPA","GSO",5
"57305","1990-01-19","TPA","IAD",0
"57306","1990-01-19","TPA","IAH",55.75
"57307","1990-01-19","TPA","IND",2
"57308","1990-01-19","TPA","JAX",0
"57309","1990-01-19","TPA","JFK",13.5
"57310","1990-01-19","TPA","LAX",0.5
"57311","1990-01-19","TPA","LGA",5.71428571428571
"57312","1990-01-19","TPA","MCO",17.1428571428571
"57313","1990-01-19","TPA","MEM",0
"57314","1990-01-19","TPA","MIA",7.0625
"57315","1990-01-19","TPA","MSP",0
"57316","1990-01-19","TPA","MSY",0
"57317","1990-01-19","TPA","ORD",0.428571428571429
"57318","1990-01-19","TPA","PBI",7.75
"57319","1990-01-19","TPA","PHL",4
"57320","1990-01-19","TPA","PIT",1.5
"57321","1990-01-19","TPA","PNS",0
"57322","1990-01-19","TPA","RSW",3
"57323","1990-01-19","TPA","SRQ",0
"57324","1990-01-19","TPA","STL",21
"57325","1990-01-19","TPA","SYR",0
"57326","1990-01-19","TPA","TLH",3.28571428571429
"57327","1990-01-19","TRI","CLT",0
"57328","1990-01-19","TRI","PIT",0
"57329","1990-01-19","TUL","ABQ",15
"57330","1990-01-19","TUL","ATL",40.6666666666667
"57331","1990-01-19","TUL","DEN",70.5
"57332","1990-01-19","TUL","HOU",19.25
"57333","1990-01-19","TUL","IAH",141
"57334","1990-01-19","TUL","ICT",137
"57335","1990-01-19","TUL","MCI",20
"57336","1990-01-19","TUL","MEM",0
"57337","1990-01-19","TUL","OKC",25.5
"57338","1990-01-19","TUL","OMA",0
"57339","1990-01-19","TUL","ORD",6.4
"57340","1990-01-19","TUL","PHX",41.3333333333333
"57341","1990-01-19","TUL","SLC",1.5
"57342","1990-01-19","TUL","STL",20.1666666666667
"57343","1990-01-19","TUS","ABQ",1
"57344","1990-01-19","TUS","DFW",26.75
"57345","1990-01-19","TUS","ELP",13
"57346","1990-01-19","TUS","IAH",46
"57347","1990-01-19","TUS","LAS",7.5
"57348","1990-01-19","TUS","LAX",12.8571428571429
"57349","1990-01-19","TUS","MSP",13
"57350","1990-01-19","TUS","ORD",0
"57351","1990-01-19","TUS","SLC",1
"57352","1990-01-19","TUS","STL",70.5
"57353","1990-01-19","TVC","DTW",0
"57354","1990-01-19","TVL","SJC",10.3333333333333
"57355","1990-01-19","TYS","ATL",42.125
"57356","1990-01-19","TYS","CLT",0.75
"57357","1990-01-19","TYS","DFW",2
"57358","1990-01-19","TYS","MEM",0
"57359","1990-01-19","TYS","ORD",0
"57360","1990-01-19","TYS","PIT",0.333333333333333
"57361","1990-01-19","TYS","SDF",0
"57362","1990-01-19","UCA","BWI",0
"57363","1990-01-19","UCA","PIT",0
"57364","1990-01-19","VPS","MEM",1.66666666666667
"57365","1990-01-19","WRG","KTN",0
"57366","1990-01-19","WRG","PSG",0
"57367","1990-01-19","YAK","CDV",0
"57368","1990-01-19","YAK","JNU",0
"57369","1990-01-19","YAP","GUM",0
"57370","1990-01-19","YAP","ROR",0
"57371","1990-01-19","YUM","PHX",1.8
"57372","1990-01-20","ABE","ATL",43.3333333333333
"57373","1990-01-20","ABE","AVP",36
"57374","1990-01-20","ABE","BWI",16
"57375","1990-01-20","ABE","DTW",6.5
"57376","1990-01-20","ABE","MDT",5
"57377","1990-01-20","ABE","ORD",52
"57378","1990-01-20","ABE","PIT",1.25
"57379","1990-01-20","ABQ","AMA",0
"57380","1990-01-20","ABQ","DAL",6.66666666666667
"57381","1990-01-20","ABQ","DFW",4.16666666666667
"57382","1990-01-20","ABQ","HOU",9
"57383","1990-01-20","ABQ","IAH",0
"57384","1990-01-20","ABQ","LAS",4.2
"57385","1990-01-20","ABQ","LAX",7.8
"57386","1990-01-20","ABQ","LBB",2
"57387","1990-01-20","ABQ","MAF",0.5
"57388","1990-01-20","ABQ","ORD",5.25
"57389","1990-01-20","ABQ","PHX",4.41666666666667
"57390","1990-01-20","ABQ","PIT",0
"57391","1990-01-20","ABQ","SFO",16
"57392","1990-01-20","ABQ","SLC",1.33333333333333
"57393","1990-01-20","ABQ","STL",0
"57394","1990-01-20","ABQ","TUS",2.5
"57395","1990-01-20","ACY","PIT",5.5
"57396","1990-01-20","AGS","CAE",85
"57397","1990-01-20","AGS","CLT",2
"57398","1990-01-20","ALB","ATL",38.4
"57399","1990-01-20","ALB","BUF",0
"57400","1990-01-20","ALB","BWI",3
"57401","1990-01-20","ALB","CLE",0
"57402","1990-01-20","ALB","DCA",0
"57403","1990-01-20","ALB","DTW",0
"57404","1990-01-20","ALB","ISP",0
"57405","1990-01-20","ALB","PHL",6.33333333333333
"57406","1990-01-20","ALB","PIT",2
"57407","1990-01-20","ALB","RDU",1
"57408","1990-01-20","AMA","ABQ",5
"57409","1990-01-20","AMA","DAL",1.6
"57410","1990-01-20","AMA","DFW",6.5
"57411","1990-01-20","AMA","LBB",0
"57412","1990-01-20","ANC","BET",0
"57413","1990-01-20","ANC","CDV",0
"57414","1990-01-20","ANC","FAI",0
"57415","1990-01-20","ANC","JNU",22
"57416","1990-01-20","ANC","OME",0
"57417","1990-01-20","ANC","OTZ",5
"57418","1990-01-20","ANC","PDX",0
"57419","1990-01-20","ANC","SEA",3.06666666666667
"57420","1990-01-20","ANC","SLC",13.5
"57421","1990-01-20","ATL","ABE",131.5
"57422","1990-01-20","ATL","AUS",44.6666666666667
"57423","1990-01-20","ATL","AVP",0
"57424","1990-01-20","ATL","BTR",72
"57425","1990-01-20","ATL","CAK",163.5
"57426","1990-01-20","ATL","CLE",98.8888888888889
"57427","1990-01-20","ATL","DAB",52.375
"57428","1990-01-20","ATL","DFW",33.2
"57429","1990-01-20","ATL","EWR",74.5384615384615
"57430","1990-01-20","ATL","FLL",47.2307692307692
"57431","1990-01-20","ATL","FWA",44
"57432","1990-01-20","ATL","GNV",39
"57433","1990-01-20","ATL","HNL",9
"57434","1990-01-20","ATL","HOU",58.3333333333333
"57435","1990-01-20","ATL","IAH",26.4444444444444
"57436","1990-01-20","ATL","JAN",75.6
"57437","1990-01-20","ATL","JFK",25.5
"57438","1990-01-20","ATL","LAS",79
"57439","1990-01-20","ATL","LEX",70.75
"57440","1990-01-20","ATL","MCI",52.1111111111111
"57441","1990-01-20","ATL","MGM",30
"57442","1990-01-20","ATL","MIA",68.5555555555556
"57443","1990-01-20","ATL","MKE",120.2
"57444","1990-01-20","ATL","MLB",85.8333333333333
"57445","1990-01-20","ATL","MLU",69
"57446","1990-01-20","ATL","MSP",15.1666666666667
"57447","1990-01-20","ATL","MSY",67.3
"57448","1990-01-20","ATL","OKC",35
"57449","1990-01-20","ATL","OMA",44
"57450","1990-01-20","ATL","ONT",6
"57451","1990-01-20","ATL","PDX",2
"57452","1990-01-20","ATL","PHX",140.2
"57453","1990-01-20","ATL","PVD",105
"57454","1990-01-20","ATL","ROC",45
"57455","1990-01-20","ATL","SAN",15
"57456","1990-01-20","ATL","SAT",56
"57457","1990-01-20","ATL","SDF",79.6666666666667
